_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Encoded
0.1400348610041849,0.033896940683536,1.760642094345629,-0.3434677347671638,-0.1717181124206912,-0.8625666872172537,1.5005660569514252,-0.2808442479674217,1
-0.3960947651604267,0.2663913854556511,0.1423013201304188,0.1544711142267924,0.1096983591520485,-0.9770509961996968,0.9904694677034944,-0.0597214008724435,4
-0.5117632233021242,-1.5434882548080502,-0.6375862055982744,4.714399771727068,2.1330105146890013,-0.0537060556921208,1.5537857556318362,1.932813495703014,3
0.9927370812071112,-0.0174977909140429,-1.0746108756220918,0.2405652248367137,-1.3284256591059045,-0.7420880450848704,-0.8822249321290854,0.7901261307493544,4
0.5319443845009199,1.944226295227745,1.4349589852863749,-0.4068980459776535,-0.3493036383537553,0.0016618990935497,-0.686912285633413,0.267857040197929,0
0.3127276601299792,1.7916145571209223,1.7519678799679448,-0.7960961786131084,-0.9461251630618908,0.5367453156340352,0.1974166865101124,0.0896735737379859,4
0.3244935275914506,1.045036449854999,0.0045503516929453,-0.5466351995533709,0.9610271400202774,1.0904903072949932,-0.8561285359615644,2.3054984491110275,2
-0.1775792343389908,2.1504291169942418,1.141522193249745,-0.222705268449849,0.2552977263888686,0.1061200667625666,1.1570027399625844,-0.2283401143267695,4
-1.345749312656319,0.4343835252935534,1.8981388152697736,-0.2374210643364484,-0.2000490603626282,0.914376648528308,0.7554130821593156,-0.5994875356958789,4
-0.5818078260591546,-0.2108289801292036,-1.4815313735613325,-0.1851443394145476,4.238483152775847,-1.3269097035034338,2.0569641415858517,0.6933556182589307,3
1.733570776471892,-0.3254560113898765,1.701251999128843,0.2098309916449217,0.2802187947829444,-1.1770629091261977,-0.10662188228311,0.5138286243748041,4
0.2753242130933951,-1.2542474726703952,-0.2528491517626943,0.2816828563776966,0.365136773891657,-0.6782272942052265,0.2926508715811038,0.9747963752359142,3
-0.6526325042919692,-0.3020380530337849,1.4011033856145885,-1.181617765220511,0.7230869881345932,-0.2816175067134617,-1.6982572019237343,0.1290856170101285,4
-1.20016935446843,-0.4707599643985904,0.2597883045852517,-0.7717522640404932,0.1666329429286629,-1.516887106577442,1.085585658092231,1.117919630031636,4
0.0106406174153042,0.1729166958652206,0.2755514332961985,-0.4244274324943493,-0.2998341027911168,1.7032836826708777,-0.8086407986970106,-0.3727576085685244,1
1.3149824787258897,-0.747371205498783,2.0263790378100284,0.5571479420814331,1.1773175046507058,-0.222517318162605,1.5530221997915523,-2.63647747463687,0
0.5969396497137672,-0.1308760453036753,-0.5348828251680628,-0.4759132888923094,-0.517512893218229,0.0900006175892345,-0.9802077275271952,0.460296630963063,0
-0.5101210707277534,-0.0762696577623275,-0.6378399703503005,-0.5698814406136148,-0.5524886195506248,-0.5283852462581382,-1.025361170660941,-1.4589226757035472,1
-0.3002554964045865,-1.6357555819193228,2.469175005506699,-0.0878089772735819,-0.0447242818816188,-0.9282213381018768,-1.5910334761371274,0.5708772882828099,4
0.8181528047119063,0.1396061669009796,0.3307844846916619,-1.0375665024720804,-1.052097985070937,1.06895442741991,-0.7031823942631941,2.220301126891701,2
